Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
#country+name,#country+code,#date+year,#indicator+name,#indicator+code,#indicator+value+num
Kenya,KEN,2012,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,9170
Kenya,KEN,2011,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,8680
Kenya,KEN,2010,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,8180
Kenya,KEN,2009,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,7880
Kenya,KEN,2008,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,7590
Kenya,KEN,2007,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,7290
Kenya,KEN,2006,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,7000
Kenya,KEN,2005,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,6700
Kenya,KEN,2004,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,6660
Kenya,KEN,2003,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,6620
Kenya,KEN,2002,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,6580
Kenya,KEN,2001,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,6540
Kenya,KEN,2000,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,6490
Kenya,KEN,1999,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,6230
Kenya,KEN,1998,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,5960
Kenya,KEN,1997,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,5690
Kenya,KEN,1996,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,5420
Kenya,KEN,1995,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,5160
Kenya,KEN,1994,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,5080
Kenya,KEN,1993,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,5010
Kenya,KEN,1992,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,4940
Kenya,KEN,1991,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,4870
Kenya,KEN,1990,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,4790
Kenya,KEN,1989,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,4743.797113
Kenya,KEN,1988,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,4625.050677
Kenya,KEN,1987,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,4507.82615
Kenya,KEN,1986,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,4393.634721
Kenya,KEN,1985,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,4277.887717
Kenya,KEN,1984,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,4156.848831
Kenya,KEN,1983,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,4040.456602
Kenya,KEN,1982,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,3922.832225
Kenya,KEN,1981,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,3807.196992
Kenya,KEN,1980,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,3699.089086
Kenya,KEN,1979,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,3595.724568
Kenya,KEN,1978,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,3493.955614
Kenya,KEN,1977,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,3393.86609
Kenya,KEN,1976,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,3303.451337
Kenya,KEN,1975,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,3205.84013
Kenya,KEN,1974,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,3110.720611
Kenya,KEN,1973,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,3020.116928
Kenya,KEN,1972,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,2936.339115
Kenya,KEN,1971,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,2873.158719
Kenya,KEN,1970,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,2893.185838
Kenya,KEN,1969,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,0
Kenya,KEN,2008,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,21.51360544
Kenya,KEN,2007,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,21.07545533
Kenya,KEN,2006,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,29.56081081
Kenya,KEN,2005,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,28.10402685
Kenya,KEN,2004,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,27.35112936
Kenya,KEN,2003,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,28.59611231
Kenya,KEN,2002,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,29.86836133
Kenya,KEN,2001,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,30.73308271
Kenya,KEN,2000,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,30.4981203
Kenya,KEN,1999,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,27.8125
Kenya,KEN,1998,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,28.25983879
Kenya,KEN,1997,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,27.71553824
Kenya,KEN,1996,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,26.71266634
Kenya,KEN,1995,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,24.54804948
Kenya,KEN,1994,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,24.13301663
Kenya,KEN,1993,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,23.93693263
Kenya,KEN,1992,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,23.56870229
Kenya,KEN,1991,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,23.19047619
Kenya,KEN,1990,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,22.11449677
Kenya,KEN,1989,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,23.85831814
Kenya,KEN,1988,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,24.16709693
Kenya,KEN,1987,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,24.90071451
Kenya,KEN,1986,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,24.42835304
Kenya,KEN,1985,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,24.22949935
Kenya,KEN,1984,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,23.45679398
Kenya,KEN,1983,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,23.53289342
Kenya,KEN,1982,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,24.89454254
Kenya,KEN,1981,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,26.05759472
Kenya,KEN,1980,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,25.26355065
Kenya,KEN,1979,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,23.15475184
Kenya,KEN,1978,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,24.25010837
Kenya,KEN,1977,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,25.17163288
Kenya,KEN,1976,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,25.05404759
Kenya,KEN,1975,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,24.27269246
Kenya,KEN,1974,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,23.9697374
Kenya,KEN,1973,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,23.6680715
Kenya,KEN,1972,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,23.39992123
Kenya,KEN,1971,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,23.46106005
Kenya,KEN,1970,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,24.09221436
Kenya,KEN,2018,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,1430
Kenya,KEN,2017,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,1410
Kenya,KEN,2016,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,1390
Kenya,KEN,2015,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,1370
Kenya,KEN,2014,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,1310
Kenya,KEN,2013,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,1250
Kenya,KEN,2012,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,1190
Kenya,KEN,2011,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,1130
Kenya,KEN,2010,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,1070
Kenya,KEN,2009,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,1040
Kenya,KEN,2008,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,1010
Kenya,KEN,2007,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,970
Kenya,KEN,2006,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,940
Kenya,KEN,2005,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,910
Kenya,KEN,2004,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,870
Kenya,KEN,2003,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,830
Kenya,KEN,2002,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,790
Kenya,KEN,2001,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,760
Kenya,KEN,2000,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,720
Kenya,KEN,1999,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,710
Kenya,KEN,1998,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,690
Kenya,KEN,1997,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,680
Kenya,KEN,1996,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,670
Kenya,KEN,1995,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,650
Kenya,KEN,1994,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,640
Kenya,KEN,1993,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,630
Kenya,KEN,1992,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,610
Kenya,KEN,1991,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,600
Kenya,KEN,1990,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,590
Kenya,KEN,1989,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,411.6885957
Kenya,KEN,1988,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,396.6001095
Kenya,KEN,1987,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,386.1207598
Kenya,KEN,1986,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,375.4357728
Kenya,KEN,1985,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,361.9103596
Kenya,KEN,1984,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,353.2141587
Kenya,KEN,1983,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,337.9024527
Kenya,KEN,1982,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,327.4337676
Kenya,KEN,1981,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,326.4045273
Kenya,KEN,1980,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,325.5239351
Kenya,KEN,1979,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,313.8990839
Kenya,KEN,1978,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,318.0074054
Kenya,KEN,1977,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,305.1825287
Kenya,KEN,1976,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,291.6616834
Kenya,KEN,1975,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,296.0384475
Kenya,KEN,1974,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,301.5496027
Kenya,KEN,1973,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,292.3673903
Kenya,KEN,1972,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,286.24609
Kenya,KEN,1971,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,277.2711963
Kenya,KEN,1970,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,276.9839875
Kenya,KEN,1969,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,0
Kenya,KEN,2008,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,5.983412322
Kenya,KEN,2007,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,5.756676558
Kenya,KEN,2006,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,8.460846085
Kenya,KEN,2005,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,7.899305556
Kenya,KEN,2004,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,7.532467532
Kenya,KEN,2003,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,7.511312217
Kenya,KEN,2002,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,7.647628267
Kenya,KEN,2001,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,7.6
Kenya,KEN,2000,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,7.287449393
Kenya,KEN,1999,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,6.704438149
Kenya,KEN,1998,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,6.824925816
Kenya,KEN,1997,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,6.952965235
Kenya,KEN,1996,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,6.822810591
Kenya,KEN,1995,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,6.378802748
Kenya,KEN,1994,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,6.189555126
Kenya,KEN,1993,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,6.176470588
Kenya,KEN,1992,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,5.92808552
Kenya,KEN,1991,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,5.808325266
Kenya,KEN,1990,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,5.529522024
Kenya,KEN,1989,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,4.510366249
Kenya,KEN,1988,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,4.499068758
Kenya,KEN,1987,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,4.70358197
Kenya,KEN,1986,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,4.566540745
Kenya,KEN,1985,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,4.548334183
Kenya,KEN,1984,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,4.437574532
Kenya,KEN,1983,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,4.307735736
Kenya,KEN,1982,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,4.619776411
Kenya,KEN,1981,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,5.099196705
Kenya,KEN,1980,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,5.009599643
Kenya,KEN,1979,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,4.401650503
Kenya,KEN,1978,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,4.813618976
Kenya,KEN,1977,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,4.977750996
Kenya,KEN,1976,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,4.901914929
Kenya,KEN,1975,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,4.911702828
Kenya,KEN,1974,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,5.103919228
Kenya,KEN,1973,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,4.942436178
Kenya,KEN,1972,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,4.853581594
Kenya,KEN,1971,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,4.850819552
Kenya,KEN,1970,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,4.949955869
Kenya,KEN,2016,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,0.82
Kenya,KEN,2014,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,1.07
Kenya,KEN,2012,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,1.26
Kenya,KEN,2010,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,1.27
Kenya,KEN,2008,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,1.14
Kenya,KEN,2006,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,0.98
Kenya,KEN,2004,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,0.76
Kenya,KEN,2002,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,0.56
Kenya,KEN,2000,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,0.6
Kenya,KEN,1998,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,0.54
Kenya,KEN,1995,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,0.43
Kenya,KEN,1992,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,0.33
Kenya,KEN,1991,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,0.37
Kenya,KEN,2016,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,0.95
Kenya,KEN,2014,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,1.21
Kenya,KEN,2012,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,1.37
Kenya,KEN,2010,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,1.33
Kenya,KEN,2008,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,1.2
Kenya,KEN,2006,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,1.12
Kenya,KEN,2004,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,0.92
Kenya,KEN,2002,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,0.7
Kenya,KEN,2000,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,0.71
Kenya,KEN,1998,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,0.7
Kenya,KEN,1995,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,0.56
Kenya,KEN,1992,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,0.4
Kenya,KEN,1991,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,0.53
Kenya,KEN,2018,Time to obtain an electrical connection (days),IC.ELC.DURS,78.9
Kenya,KEN,2013,Time to obtain an electrical connection (days),IC.ELC.DURS,43
Kenya,KEN,2007,Time to obtain an electrical connection (days),IC.ELC.DURS,40.5
Kenya,KEN,2019,Time required to get electricity (days),IC.ELC.TIME,97
Kenya,KEN,2018,Time required to get electricity (days),IC.ELC.TIME,97
Kenya,KEN,2017,Time required to get electricity (days),IC.ELC.TIME,97
Kenya,KEN,2016,Time required to get electricity (days),IC.ELC.TIME,97
Kenya,KEN,2015,Time required to get electricity (days),IC.ELC.TIME,110
Kenya,KEN,2014,Time required to get electricity (days),IC.ELC.TIME,145
Kenya,KEN,2013,Time required to get electricity (days),IC.ELC.TIME,145
Kenya,KEN,2012,Time required to get electricity (days),IC.ELC.TIME,133
Kenya,KEN,2011,Time required to get electricity (days),IC.ELC.TIME,150
Kenya,KEN,2010,Time required to get electricity (days),IC.ELC.TIME,150
Kenya,KEN,2009,Time required to get electricity (days),IC.ELC.TIME,150
Kenya,KEN,2018,Firms using banks to finance investment (% of firms),IC.FRM.BNKS.ZS,31.6
Kenya,KEN,2013,Firms using banks to finance investment (% of firms),IC.FRM.BNKS.ZS,43.2
Kenya,KEN,2007,Firms using banks to finance investment (% of firms),IC.FRM.BNKS.ZS,22.9
Kenya,KEN,2018,Value lost due to electrical outages (% of sales for affected firms),IC.FRM.OUTG.ZS,5.4
Kenya,KEN,2013,Value lost due to electrical outages (% of sales for affected firms),IC.FRM.OUTG.ZS,7
Kenya,KEN,2007,Value lost due to electrical outages (% of sales for affected firms),IC.FRM.OUTG.ZS,6.4
Kenya,KEN,2020,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,147160000
Kenya,KEN,2019,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,220200000
Kenya,KEN,2018,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,300000000
Kenya,KEN,2014,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,800940000
Kenya,KEN,2013,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,533970000
Kenya,KEN,2012,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,360000000
Kenya,KEN,2011,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,169700000
Kenya,KEN,2009,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,127000000
Kenya,KEN,2008,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,205000000
Kenya,KEN,2006,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,132500000
Kenya,KEN,1999,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,139000000
Kenya,KEN,1996,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,99000000
Kenya,KEN,2019,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,0
Kenya,KEN,2018,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,3281287.323
Kenya,KEN,2017,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,3214409.321
Kenya,KEN,2016,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,1261603.801
Kenya,KEN,2015,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,821922.8831
Kenya,KEN,2014,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,1626477.024
Kenya,KEN,2013,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,20908583.11
Kenya,KEN,2012,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,54034773.21
Kenya,KEN,2011,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,25820076.38
Kenya,KEN,2010,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,21523345.38
Kenya,KEN,2009,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,7143676.725
Kenya,KEN,2008,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,1889596.134
Kenya,KEN,2007,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,13377615.53
Kenya,KEN,2006,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,1691455.605
